soep,4593,soup,,soep 4593,,,,,
nul,4592,zero,,nul 4592,,,,,
green,4590,green,,green 4590,,,,,
oordeel,4588,judgement,,oordeel 4588,,,,,
bloeddruk,4587,blood pressure,,bloeddruk 4587,,,,,
wegkomt,4587,outfit,,wegkomt 4587,,,,,
hoofdpijn,4586,headache,,hoofdpijn 4586,,,,,
vijfde,4586,fifth,,vijfde 4586,,,,,
brad,4585,brad,,brad 4585,,,,,
penny,4583,penny,,penny 4583,,,,,
hieruit,4581,from this,,hieruit 4581,,,,,
terroristen,4577,terrorists,,terroristen 4577,,,,,
rekeningen,4574,accounts,,rekeningen 4574,,,,,
pijnlijk,4572,painful,,pijnlijk 4572,,,,,
fase,4572,phase,,fase 4572,,,,,
blazen,4572,blow,,blazen 4572,,,,,
teef,4571,female dog,,teef 4571,,,,,
jo,4571,jo,,jo 4571,,,,,
bot,4570,bone,,bot 4570,,,,,
ei,4569,egg,,ei 4569,,,,,
mr.,4569,MR.,,mr. 4569,,,,,
beroemde,4569,famous,,beroemde 4569,,,,,
chaos,4567,chaos,,chaos 4567,,,,,
verbaast,4565,surprised,,verbaast 4565,,,,,
gedumpt,4565,dumped,,gedumpt 4565,,,,,
tekst,4564,text,,tekst 4564,,,,,
scène,4562,scene,,scène 4562,,,,,
uitzicht,4562,view,,uitzicht 4562,,,,,
vooruitgang,4561,progress,,vooruitgang 4561,,,,,
maagd,4560,Virgin,,maagd 4560,,,,,
mevr,4556,Mrs,,mevr 4556,,,,,
bijzondere,4556,special,,bijzondere 4556,,,,,
sex,4555,sex,,sex 4555,,,,,
e-mail,4555,e-mail,,e-mail 4555,,,,,
lafaard,4554,coward,,lafaard 4554,,,,,
mei,4554,May,,mei 4554,,,,,
dodelijk,4553,deadly,,dodelijk 4553,,,,,
ian,4552,Ian,,ian 4552,,,,,
carol,4551,Carol,,carol 4551,,,,,
geleid,4546,led,,geleid 4546,,,,,
bestellen,4545,to order,,bestellen 4545,,,,,
plassen,4542,to pee,,plassen 4542,,,,,
opgegroeid,4539,grown up,,opgegroeid 4539,,,,,
teddy,4539,teddy,,teddy 4539,,,,,
ontvoering,4534,abduction,,ontvoering 4534,,,,,
boze,4530,angry,,boze 4530,,,,,
affaire,4530,affair,,affaire 4530,,,,,
kreng,4525,kernel,,kreng 4525,,,,,
verzinnen,4524,invent,,verzinnen 4524,,,,,
sigaret,4524,cigarette,,sigaret 4524,,,,,
vat,4520,barrel,,vat 4520,,,,,
diane,4515,Diane,,diane 4515,,,,,
dennis,4514,Dennis,,dennis 4514,,,,,
verspreiden,4512,to spread,,verspreiden 4512,,,,,
vullen,4508,to fill,,vullen 4508,,,,,
vermogen,4505,assets,,vermogen 4505,,,,,
realiteit,4505,reality,,realiteit 4505,,,,,
doodgaan,4505,die,,doodgaan 4505,,,,,
diegene,4501,thaty,,diegene 4501,,,,,
betekend,4499,mean,,betekend 4499,,,,,
pakje,4498,package,,pakje 4498,,,,,
buitenlandse,4494,foreign,,buitenlandse 4494,,,,,
telkens,4493,every time,,telkens 4493,,,,,
slechter,4492,worse,,slechter 4492,,,,,
verander,4486,change,,verander 4486,,,,,
promotie,4480,promotion,,promotie 4480,,,,,
margaret,4477,margaret,,margaret 4477,,,,,
overstuur,4474,oversteer,,overstuur 4474,,,,,
one,4472,one,,one 4472,,,,,
dominee,4471,pastor,,dominee 4471,,,,,
keuzes,4470,choices,,keuzes 4470,,,,,
bekennen,4468,confess,,bekennen 4468,,,,,
levert,4467,supplies,,levert 4467,,,,,
williams,4464,Williams,,williams 4464,,,,,
verdwaald,4463,strayed,,verdwaald 4463,,,,,
federale,4462,federal,,federale 4462,,,,,
kranten,4455,newspapers,,kranten 4455,,,,,
patroon,4453,cartridge,,patroon 4453,,,,,
relaties,4451,relationships,,relaties 4451,,,,,
bedreigd,4449,threatened,,bedreigd 4449,,,,,
matthew,4449,Matthew,,matthew 4449,,,,,
wetten,4448,laws,,wetten 4448,,,,,
herkent,4447,recognizes,,herkent 4447,,,,,
boodschappen,4446,groceries,,boodschappen 4446,,,,,
zenuwachtig,4445,nervous,,zenuwachtig 4445,,,,,
koninkrijk,4445,kingdom,,koninkrijk 4445,,,,,
aanwijzing,4445,indication,,aanwijzing 4445,,,,,
betty,4442,Betty,,betty 4442,,,,,
breek,4440,break,,breek 4440,,,,,
chinees,4439,Chinese,,chinees 4439,,,,,
uitvoeren,4438,to carry out,,uitvoeren 4438,,,,,
haatte,4438,hated,,haatte 4438,,,,,
vrachtwagen,4436,truck,,vrachtwagen 4436,,,,,
tank,4426,tank,,tank 4426,,,,,
vanzelf,4419,naturally,,vanzelf 4419,,,,,
francis,4419,Francis,,francis 4419,,,,,
schone,4417,shone,,schone 4417,,,,,
beschadigd,4415,damaged,,beschadigd 4415,,,,,
marty,4411,marty,,marty 4411,,,,,
realiseerde,4411,realized,,realiseerde 4411,,,,,
verbranden,4410,to burn,,verbranden 4410,,,,,
e,4410,e,,e 4410,,,,,
klasse,4409,class,,klasse 4409,,,,,
riep,4405,called out,,riep 4405,,,,,
onbekend,4403,unknown,,onbekend 4403,,,,,
humor,4402,Humour,,humor 4402,,,,,
theater,4402,theater,,theater 4402,,,,,
koorts,4402,fever,,koorts 4402,,,,,
overheen,4401,across,,overheen 4401,,,,,
ingang,4400,Entrance,,ingang 4400,,,,,
stabiel,4398,stable,,stabiel 4398,,,,,
riley,4398,riley,,riley 4398,,,,,
openbare,4398,public,,openbare 4398,,,,,
dure,4397,expensive,,dure 4397,,,,,
maya,4397,Maya,,maya 4397,,,,,
noodgeval,4397,emergency,,noodgeval 4397,,,,,
reageert,4393,respond,,reageert 4393,,,,,
uitweg,4391,outfit,,uitweg 4391,,,,,
jennifer,4390,jennifer,,jennifer 4390,,,,,
psychiater,4388,psychiatrist,,psychiater 4388,,,,,
gedraagt,4388,behavior,,gedraagt 4388,,,,,
datum,4383,date,,datum 4383,,,,,
correct,4382,correct,,correct 4382,,,,,
gedraag,4382,behave,,gedraag 4382,,,,,
nood,4380,need,,nood 4380,,,,,
wiet,4380,weed,,wiet 4380,,,,,
little,4377,Little,,little 4377,,,,,
woning,4374,home,,woning 4374,,,,,
caroline,4374,caroline,,caroline 4374,,,,,
betekende,4374,meant,,betekende 4374,,,,,
instructies,4373,instructions,,instructies 4373,,,,,
natuurlijke,4371,natural,,natuurlijke 4371,,,,,
ali,4368,ali,,ali 4368,,,,,
wonden,4367,wounds,,wonden 4367,,,,,
afdrukken,4364,print,,afdrukken 4364,,,,,
netwerk,4363,network,,netwerk 4363,,,,,
info,4358,info,,info 4358,,,,,
martha,4356,Martha,,martha 4356,,,,,
periode,4356,period of time,,periode 4356,,,,,
uitziet,4350,look,,uitziet 4350,,,,,
meende,4348,meaning,,meende 4348,,,,,
doorlopen,4345,run through,,doorlopen 4345,,,,,
simpele,4344,simple,,simpele 4344,,,,,
achtergrond,4343,background,,achtergrond 4343,,,,,
bijzonders,4339,special,,bijzonders 4339,,,,,
broeders,4338,brothers,,broeders 4338,,,,,
dubbel,4337,double,,dubbel 4337,,,,,
afgewezen,4334,turned down,,afgewezen 4334,,,,,
kerstfeest,4333,Christmas,,kerstfeest 4333,,,,,
lou,4333,lou,,lou 4333,,,,,
hartstikke,4332,terribly,,hartstikke 4332,,,,,
schuur,4331,barn,,schuur 4331,,,,,
veronderstel,4330,suppose,,veronderstel 4330,,,,,
emoties,4330,emotions,,emoties 4330,,,,,
achterkant,4323,rear end,,achterkant 4323,,,,,
schudden,4322,shake,,schudden 4322,,,,,
beschuldigd,4321,accused,,beschuldigd 4321,,,,,
kwetsen,4321,hurt,,kwetsen 4321,,,,,
negatief,4320,negative,,negatief 4320,,,,,
dick,4319,Dick,,dick 4319,,,,,
engelse,4318,English,,engelse 4318,,,,,
arrestatie,4318,arrest,,arrestatie 4318,,,,,
communicatie,4317,communication,,communicatie 4317,,,,,
vloog,4315,fleet,,vloog 4315,,,,,
nachten,4314,nightlife,,nachten 4314,,,,,
uitmaken,4311,to finish,,uitmaken 4311,,,,,
vermiste,4310,missing,,vermiste 4310,,,,,
hierbij,4310,hereby,,hierbij 4310,,,,,
hebbes,4301,Got you,,hebbes 4301,,,,,
allang,4301,a long time already,,allang 4301,,,,,
trappen,4298,to kick,,trappen 4298,,,,,
langskomen,4298,come,,langskomen 4298,,,,,
coma,4298,coma,,coma 4298,,,,,
daad,4296,deed,,daad 4296,,,,,
kut,4295,pussy,,kut 4295,,,,,
knop,4294,knob,,knop 4294,,,,,
bevriend,4294,friends,,bevriend 4294,,,,,
geraken,4291,get,,geraken 4291,,,,,
malcolm,4288,Malcolm,,malcolm 4288,,,,,
creëren,4288,to create,,creëren 4288,,,,,
beslag,4287,seizure,,beslag 4287,,,,,
artsen,4282,doctors,,artsen 4282,,,,,
nancy,4282,nancy,,nancy 4282,,,,,
japan,4280,Japan,,japan 4280,,,,,
logan,4278,logan,,logan 4278,,,,,
beet,4277,bite,,beet 4277,,,,,
doodsbang,4274,terrified,,doodsbang 4274,,,,,
bewaar,4273,keep,,bewaar 4273,,,,,
casino,4269,casino,,casino 4269,,,,,
afschuwelijk,4268,awful,,afschuwelijk 4268,,,,,
diefstal,4267,theft,,diefstal 4267,,,,,
legende,4263,legend,,legende 4263,,,,,
joseph,4261,Joseph,,joseph 4261,,,,,
grot,4258,cave,,grot 4258,,,,,
proeven,4257,taste,,proeven 4257,,,,,
gesprekken,4256,conversations,,gesprekken 4256,,,,,
grijpen,4252,to grasp,,grijpen 4252,,,,,
oppakken,4249,picking up,,oppakken 4249,,,,,
terugtrekken,4249,pull back,,terugtrekken 4249,,,,,
bart,4244,bart,,bart 4244,,,,,
applaus,4242,applause,,applaus 4242,,,,,
zoenen,4241,kiss,,zoenen 4241,,,,,
toren,4240,tower,,toren 4240,,,,,
eeuwen,4237,centuries,,eeuwen 4237,,,,,
eigendom,4236,property,,eigendom 4236,,,,,
verschrikkelijke,4235,terrible,,verschrikkelijke 4235,,,,,
criminelen,4234,criminals,,criminelen 4234,,,,,
bood,4233,offered,,bood 4233,,,,,
verplicht,4230,obligated,,verplicht 4230,,,,,
zieke,4230,sick,,zieke 4230,,,,,
beweert,4228,reserves,,beweert 4228,,,,,
strafblad,4227,criminal record,,strafblad 4227,,,,,
hollywood,4225,Hollywood,,hollywood 4225,,,,,
voorbereiden,4225,to prepare,,voorbereiden 4225,,,,,
vijftig,4225,fifty,,vijftig 4225,,,,,
zone,4225,zone,,zone 4225,,,,,
loslaten,4225,letting go,,loslaten 4225,,,,,
casey,4224,casey,,casey 4224,,,,,
connor,4223,connor,,connor 4223,,,,,
portemonnee,4223,wallet,,portemonnee 4223,,,,,
audrey,4222,audrey,,audrey 4222,,,,,
longen,4221,lungs,,longen 4221,,,,,
ingehuurd,4220,hired,,ingehuurd 4220,,,,,
meegebracht,4218,brought along,,meegebracht 4218,,,,,
gebrek,4213,lack,,gebrek 4213,,,,,
ruilen,4213,exchange,,ruilen 4213,,,,,
mankeert,4213,failing,,mankeert 4213,,,,,
zwakke,4212,weak,,zwakke 4212,,,,,
aantrekkelijk,4209,appealing,,aantrekkelijk 4209,,,,,
verplaatst,4208,moved,,verplaatst 4208,,,,,
albert,4203,albert,,albert 4203,,,,,
no,4201,no,,no 4201,,,,,
uitgeschakeld,4200,turned off,,uitgeschakeld 4200,,,,,
vliegtuigen,4199,airplanes,,vliegtuigen 4199,,,,,
spencer,4195,spencer,,spencer 4195,,,,,
tja,4194,well,,tja 4194,,,,,
dronk,4192,drunk,,dronk 4192,,,,,
riskeren,4191,risk,,riskeren 4191,,,,,
weghalen,4190,remove,,weghalen 4190,,,,,
passie,4188,passion,,passie 4188,,,,,
kandidaat,4188,candidate,,kandidaat 4188,,,,,
smeerlap,4185,lubricating,,smeerlap 4185,,,,,
sigaretten,4185,cigarettes,,sigaretten 4185,,,,,
toont,4184,show,,toont 4184,,,,,
serie,4184,series,,serie 4184,,,,,
status,4183,status,,status 4183,,,,,
voorzien,4180,provided,,voorzien 4180,,,,,
mooier,4180,more beautiful,,mooier 4180,,,,,
rit,4177,ride,,rit 4177,,,,,
bescherm,4176,protect,,bescherm 4176,,,,,
discussie,4173,discussion,,discussie 4173,,,,,
medicijn,4173,medicine,,medicijn 4173,,,,,
booth,4173,booth,,booth 4173,,,,,
rijbewijs,4170,drivers license,,rijbewijs 4170,,,,,
miles,4170,miles,,miles 4170,,,,,
televisie,4169,television,,televisie 4169,,,,,
meld,4169,report,,meld 4169,,,,,
verzonnen,4167,fictional,,verzonnen 4167,,,,,
h,4165,h,,h 4165,,,,,
aangeboden,4164,offered,,aangeboden 4164,,,,,
ellen,4164,ellen,,ellen 4164,,,,,
ministerie,4163,ministry,,ministerie 4163,,,,,
daden,4163,deeds,,daden 4163,,,,,
krankzinnig,4162,insane,,krankzinnig 4162,,,,,
populair,4161,popular,,populair 4161,,,,,
whoa,4161,Whoa,,whoa 4161,,,,,
allison,4161,Allison,,allison 4161,,,,,
indianen,4158,native Americans,,indianen 4158,,,,,
verzekering,4149,insurance,,verzekering 4149,,,,,
virginia,4147,Virginia,,virginia 4147,,,,,
koelkast,4146,refrigerator,,koelkast 4146,,,,,
duistere,4144,dark,,duistere 4144,,,,,
pest,4144,black Death,,pest 4144,,,,,
lemand,4142,lemand,,lemand 4142,,,,,
overgeven,4138,yield,,overgeven 4138,,,,,
arresteer,4138,arrest,,arresteer 4138,,,,,
nut,4138,utility,,nut 4138,,,,,
stervende,4137,dying,,stervende 4137,,,,,
ondergoed,4137,underwear,,ondergoed 4137,,,,,
euro,4135,euro,,euro 4135,,,,,
incident,4135,incident,,incident 4135,,,,,
zing,4133,sing,,zing 4133,,,,,
mijzelf,4132,myself,,mijzelf 4132,,,,,
homer,4129,homer,,homer 4129,,,,,
commentaar,4127,commentary,,commentaar 4127,,,,,
ervaren,4124,to experience,,ervaren 4124,,,,,
doorzoeken,4124,search,,doorzoeken 4124,,,,,
vak,4124,field,,vak 4124,,,,,
vriendjes,4122,fighter,,vriendjes 4122,,,,,
dorst,4122,thirst,,dorst 4122,,,,,
koe,4120,cow,,koe 4120,,,,,
tenslotte,4120,and last but not least,,tenslotte 4120,,,,,
vandaar,4118,hence,,vandaar 4118,,,,,
jonger,4116,younger,,jonger 4116,,,,,
flinke,4115,big,,flinke 4115,,,,,
check,4114,check,,check 4114,,,,,
titel,4113,title,,titel 4113,,,,,
privacy,4112,privacy,,privacy 4112,,,,,
heelal,4112,universe,,heelal 4112,,,,,
verspillen,4110,waste,,verspillen 4110,,,,,
justin,4109,justin,,justin 4109,,,,,
speelgoed,4108,toys,,speelgoed 4108,,,,,
bonnie,4108,bonnie,,bonnie 4108,,,,,
dagboek,4108,diary,,dagboek 4108,,,,,
voorwaarden,4104,conditions,,voorwaarden 4104,,,,,
gemerkt,4103,labeled,,gemerkt 4103,,,,,
tape,4103,tape,,tape 4103,,,,,
hol,4102,hollow,,hol 4102,,,,,
bewustzijn,4096,Awareness,,bewustzijn 4096,,,,,
evan,4092,evan,,evan 4092,,,,,
aaron,4091,Aaron,,aaron 4091,,,,,
vlag,4091,flag,,vlag 4091,,,,,
werkten,4090,work,,werkten 4090,,,,,
moderne,4090,modern,,moderne 4090,,,,,
rollen,4088,roll,,rollen 4088,,,,,
angel,4085,angel,,angel 4085,,,,,
gespannen,4080,stretched,,gespannen 4080,,,,,
terugkeren,4078,return,,terugkeren 4078,,,,,
crisis,4075,crisis,,crisis 4075,,,,,
zoektocht,4073,quest,,zoektocht 4073,,,,,
emotioneel,4068,emotional,,emotioneel 4068,,,,,
overkant,4066,across,,overkant 4066,,,,,
premier,4062,Prime Minister,,premier 4062,,,,,
harris,4062,Harris,,harris 4062,,,,,
greep,4062,grip,,greep 4062,,,,,
eenheden,4060,units,,eenheden 4060,,,,,
beseft,4059,acknowledgment,,beseft 4059,,,,,
rechtstreeks,4057,directly,,rechtstreeks 4057,,,,,
love,4055,love,,love 4055,,,,,
weigeren,4048,to refuse,,weigeren 4048,,,,,
avontuur,4048,adventure,,avontuur 4048,,,,,
lust,4046,lust,,lust 4046,,,,,
tevoorschijn,4046,outfill,,tevoorschijn 4046,,,,,
roman,4044,novel,,roman 4044,,,,,
glimlach,4044,smile,,glimlach 4044,,,,,
groeit,4044,growing,,groeit 4044,,,,,
ras,4042,breed,,ras 4042,,,,,
amerikaan,4040,american,,amerikaan 4040,,,,,
plat,4037,flat,,plat 4037,,,,,
goedkoop,4036,cheap,,goedkoop 4036,,,,,
strak,4036,tight,,strak 4036,,,,,
spanning,4035,tension,,spanning 4035,,,,,
inbraak,4033,burglary,,inbraak 4033,,,,,
karakter,4031,character,,karakter 4031,,,,,
opzet,4030,set-up,,opzet 4030,,,,,
lessen,4024,classes,,lessen 4024,,,,,
college,4024,college,,college 4024,,,,,
boy,4024,Boy,,boy 4024,,,,,
ernstige,4023,serious,,ernstige 4023,,,,,
geweren,4023,rifle,,geweren 4023,,,,,
island,4022,Island,,island 4022,,,,,
todd,4022,Todd,,todd 4022,,,,,
verlegen,4021,shy,,verlegen 4021,,,,,
toestaan,4020,allow,,toestaan 4020,,,,,
paspoort,4020,passport,,paspoort 4020,,,,,
county,4020,County,,county 4020,,,,,
vleugels,4017,wings,,vleugels 4017,,,,,
madame,4013,madame,,madame 4013,,,,,
juni,4012,June,,juni 4012,,,,,
snoep,4010,sweets,,snoep 4010,,,,,
apart,4010,separate,,apart 4010,,,,,
italië,4009,Italy,,italië 4009,,,,,
oudste,4008,eldest,,oudste 4008,,,,,
liam,4008,Liam,,liam 4008,,,,,
uitschakelen,4007,Switch off,,uitschakelen 4007,,,,,
voertuig,4006,vehicle,,voertuig 4006,,,,,
kostte,4003,cost,,kostte 4003,,,,,
Eylül,4001,Eylül,,Eylül 4001,,,,,
ron,3994,ron,,ron 3994,,,,,
jochie,3990,jochie,,jochie 3990,,,,,
link,3989,link,,link 3989,,,,,
puinhoop,3988,mess,,puinhoop 3988,,,,,
agenda,3987,agenda,,agenda 3987,,,,,
steekt,3986,steak,,steekt 3986,,,,,
nazi,3986,Nazi,,nazi 3986,,,,,
spraken,3986,spoke,,spraken 3986,,,,,
leonard,3985,Leonard,,leonard 3985,,,,,
chirurg,3983,surgeon,,chirurg 3983,,,,,
jee,3982,jee,,jee 3982,,,,,
mochten,3981,be allowed,,mochten 3981,,,,,
misdaden,3978,crime,,misdaden 3978,,,,,
brachten,3977,brought,,brachten 3977,,,,,
bekentenis,3975,confession,,bekentenis 3975,,,,,
laptop,3974,Laptop,,laptop 3974,,,,,
vergeleken,3972,compared,,vergeleken 3972,,,,,
diepe,3971,deep,,diepe 3971,,,,,
stukjes,3971,patches,,stukjes 3971,,,,,
robot,3970,robot,,robot 3970,,,,,
nuttig,3969,useful,,nuttig 3969,,,,,
uitslag,3968,result,,uitslag 3968,,,,,
zout,3968,salt,,zout 3968,,,,,
ratten,3968,rats,,ratten 3968,,,,,
slimmer,3966,smarter,,slimmer 3966,,,,,
afval,3965,waste,,afval 3965,,,,,
murphy,3965,Murphy,,murphy 3965,,,,,
wendy,3963,wendy,,wendy 3963,,,,,
gebeurtenissen,3962,events,,gebeurtenissen 3962,,,,,
temperatuur,3962,temperature,,temperatuur 3962,,,,,
bemoei,3962,intermediary,,bemoei 3962,,,,,
ongelukkig,3959,unhappy,,ongelukkig 3959,,,,,
bezocht,3957,visited,,bezocht 3957,,,,,
financiële,3957,financial,,financiële 3957,,,,,
tijdstip,3956,time of day,,tijdstip 3956,,,,,
overste,3956,superior,,overste 3956,,,,,
verbergt,3955,hide,,verbergt 3955,,,,,
drukken,3952,to press,,drukken 3952,,,,,
snappen,3951,understanding,,snappen 3951,,,,,
knuffel,3948,Hug,,knuffel 3948,,,,,
diensten,3948,services,,diensten 3948,,,,,
erdoor,3947,through,,erdoor 3947,,,,,
betekenis,3946,meaning,,betekenis 3946,,,,,
veiliger,3939,safer,,veiliger 3939,,,,,
aard,3939,Earth,,aard 3939,,,,,
opgegeten,3938,eaten,,opgegeten 3938,,,,,
gevolg,3938,consequence,,gevolg 3938,,,,,
moedig,3937,courageous,,moedig 3937,,,,,
duke,3937,duke,,duke 3937,,,,,
teruggekomen,3936,came back,,teruggekomen 3936,,,,,
eli,3934,eli,,eli 3934,,,,,
paige,3933,paige,,paige 3933,,,,,
loon,3932,wage,,loon 3932,,,,,
frisse,3932,fresh,,frisse 3932,,,,,
daarboven,3931,up there,,daarboven 3931,,,,,
herkende,3931,recognizable,,herkende 3931,,,,,
lelijke,3930,ugly,,lelijke 3930,,,,,
ruth,3928,Ruth,,ruth 3928,,,,,
woensdag,3928,Wednesday,,woensdag 3928,,,,,
handig,3927,useful,,handig 3927,,,,,
harold,3927,Harold,,harold 3927,,,,,
fortuin,3926,fortune,,fortuin 3926,,,,,
nicole,3924,nicole,,nicole 3924,,,,,
vrijgelaten,3921,released,,vrijgelaten 3921,,,,,
ashley,3921,Ashley,,ashley 3921,,,,,
journalist,3920,journalist,,journalist 3920,,,,,
vielen,3919,fell,,vielen 3919,,,,,
wennen,3919,to get used to,,wennen 3919,,,,,
megan,3918,megan,,megan 3918,,,,,
bleven,3917,blond,,bleven 3917,,,,,
ambassadeur,3916,ambassador,,ambassadeur 3916,,,,,
acteur,3913,actor,,acteur 3913,,,,,
geslaagd,3913,successful,,geslaagd 3913,,,,,
hing,3912,hung,,hing 3912,,,,,
computers,3911,computers,,computers 3911,,,,,
francisco,3911,Francisco,,francisco 3911,,,,,
schoonmaken,3909,to clean,,schoonmaken 3909,,,,,
mickey,3906,mickey,,mickey 3906,,,,,
snelweg,3904,motorway,,snelweg 3904,,,,,
plastic,3903,plastic,,plastic 3903,,,,,
experiment,3902,experiment,,experiment 3902,,,,,
monica,3901,monica,,monica 3901,,,,,
morgenvroeg,3897,morning morning,,morgenvroeg 3897,,,,,
undercover,3894,Undercover,,undercover 3894,,,,,
commando,3894,command,,commando 3894,,,,,
gekleed,3893,dressed,,gekleed 3893,,,,,
star,3892,star,,star 3892,,,,,
gemak,3891,ease,,gemak 3891,,,,,
overleeft,3888,survive,,overleeft 3888,,,,,
boss,3887,boss,,boss 3887,,,,,
eerwaarde,3885,early,,eerwaarde 3885,,,,,
motel,3884,motel,,motel 3884,,,,,
long,3884,lung,,long 3884,,,,,
tweeling,3882,twin,,tweeling 3882,,,,,
draak,3881,dragon,,draak 3881,,,,,
schakel,3876,shift,,schakel 3876,,,,,
diana,3874,Diana,,diana 3874,,,,,
stephen,3874,stephen,,stephen 3874,,,,,
favoriet,3874,favorite,,favoriet 3874,,,,,
heten,3873,to be named,,heten 3873,,,,,
officiële,3872,official,,officiële 3872,,,,,
legde,3867,placed,,legde 3867,,,,,
zusters,3867,sisters,,zusters 3867,,,,,
kooi,3867,cage,,kooi 3867,,,,,
opgehangen,3867,hung up,,opgehangen 3867,,,,,
beheersen,3866,controll,,beheersen 3866,,,,,
demonen,3866,demons,,demonen 3866,,,,,
drankjes,3866,drinks,,drankjes 3866,,,,,
wetenschappers,3865,scientists,,wetenschappers 3865,,,,,
concert,3865,concert,,concert 3865,,,,,
vermijden,3864,to avoid,,vermijden 3864,,,,,
irak,3864,Iraq,,irak 3864,,,,,
katten,3861,cats,,katten 3861,,,,,
kwetsbaar,3860,vulnerable,,kwetsbaar 3860,,,,,
kleuren,3859,colors,,kleuren 3859,,,,,
raket,3857,rocket ship,,raket 3857,,,,,
mitch,3855,mitch,,mitch 3855,,,,,
straffen,3854,to punish,,straffen 3854,,,,,
bestuur,3851,management,,bestuur 3851,,,,,
verloofd,3846,engaged,,verloofd 3846,,,,,
zonden,3845,sins,,zonden 3845,,,,,
verspreid,3843,Scattered,,verspreid 3843,,,,,
draaide,3842,turned,,draaide 3842,,,,,
heerlijke,3840,delicious,,heerlijke 3840,,,,,
mason,3839,mason,,mason 3839,,,,,
india,3838,India,,india 3838,,,,,
augustus,3834,August,,augustus 3834,,,,,
cadeautje,3833,gift,,cadeautje 3833,,,,,
centimeter,3832,centimeter,,centimeter 3832,,,,,
contant,3830,in cash,,contant 3830,,,,,
testament,3822,testament,,testament 3822,,,,,
meesten,3821,Most,,meesten 3821,,,,,
juli,3818,July,,juli 3818,,,,,
waanzin,3817,madness,,waanzin 3817,,,,,
gedroomd,3816,dreamed,,gedroomd 3816,,,,,
handschoenen,3815,gloves,,handschoenen 3815,,,,,
zender,3814,transmitter,,zender 3814,,,,,
wreed,3812,cruel,,wreed 3812,,,,,
pappa,3812,pappa,,pappa 3812,,,,,
eerlijke,3811,honest,,eerlijke 3811,,,,,
rotzak,3808,rock bag,,rotzak 3808,,,,,
jules,3807,Jules,,jules 3807,,,,,
mysterie,3805,mystery,,mysterie 3805,,,,,
symbool,3803,symbol,,symbool 3803,,,,,
tess,3803,tess,,tess 3803,,,,,
profiel,3803,profile,,profiel 3803,,,,,
opties,3802,Options,,opties 3802,,,,,
traditie,3801,tradition,,traditie 3801,,,,,
schulden,3799,debt,,schulden 3799,,,,,
hup,3798,hop,,hup 3798,,,,,
waag,3795,waar,,waag 3795,,,,,
go,3794,go,,go 3794,,,,,
massa,3794,mass,,massa 3794,,,,,
gewonden,3793,wounded,,gewonden 3793,,,,,
ontkennen,3789,to deny,,ontkennen 3789,,,,,
getrokken,3786,drawn,,getrokken 3786,,,,,
bezet,3785,occupied,,bezet 3785,,,,,
opgevoed,3784,raised,,opgevoed 3784,,,,,
lincoln,3782,Lincoln,,lincoln 3782,,,,,
verkeer,3780,traffic,,verkeer 3780,,,,,
knie,3779,knee,,knie 3779,,,,,
heuvel,3776,hill,,heuvel 3776,,,,,
bid,3776,prayer,,bid 3776,,,,,
verdwijn,3776,disappear,,verdwijn 3776,,,,,
accepteer,3775,accept,,accepteer 3775,,,,,
liz,3774,Liz,,liz 3774,,,,,
timing,3773,timing,,timing 3773,,,,,
slechtste,3771,worst,,slechtste 3771,,,,,
crane,3771,crane,,crane 3771,,,,,
penis,3770,penis,,penis 3770,,,,,
benieuwd,3769,curious,,benieuwd 3769,,,,,
